"","site","product","lon","lat","event_no","index_start","index_peak","index_end","duration","date_start","date_peak","date_end","intensity_mean","intensity_max","intensity_var","intensity_cumulative","intensity_mean_relThresh","intensity_max_relThresh","intensity_var_relThresh","intensity_cumulative_relThresh","intensity_mean_abs","intensity_max_abs","intensity_var_abs","intensity_cumulative_abs","rate_onset","rate_decline"
"776","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,9,352,354,357,6,2011-01-21,2011-01-22,2011-01-23,-1.4338,-1.9464,0.3985,-8.6026,-0.8709,-1.3842,0.3997,-5.2252,19.1833,18.67,0.3985,115.1,-0.7246,-0.4885
"777","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,10,364,375,378,15,2011-01-27,2011-02-02,2011-02-03,-2.0678,-3.8362,1.085,-31.017,-1.4652,-3.2394,1.0867,-21.9776,18.5693,16.81,1.0806,278.5389,-0.5292,-1.3932
"778","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,11,405,415,432,28,2011-02-17,2011-02-22,2011-03-02,-0.9708,-1.5524,0.3762,-27.1816,-0.5817,-1.1487,0.3559,-16.2888,19.815,19.23,0.3938,554.82,-0.2998,-0.1382
"779","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,12,459,459,464,6,2011-03-16,2011-03-16,2011-03-18,-0.794,-0.8828,0.0689,-4.7638,-0.5513,-0.6349,0.0651,-3.308,20.04,19.97,0.0559,120.24,-0.6851,-0.15
"780","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,13,521,521,524,4,2011-04-18,2011-04-18,2011-04-19,-0.5079,-0.6383,0.1505,-2.0318,-0.2911,-0.4224,0.1516,-1.1644,18.625,18.52,0.1212,74.5,-0.6394,-0.1541
"781","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,14,565,565,572,8,2011-05-10,2011-05-10,2011-05-13,-0.6354,-0.7767,0.0937,-5.0834,-0.2831,-0.4418,0.1065,-2.2648,17.81,17.7,0.0701,142.48,-0.234,-0.1018
"782","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,15,599,605,608,10,2011-05-27,2011-05-30,2011-05-31,-1.375,-2.3677,0.5938,-13.75,-0.986,-1.9814,0.5973,-9.8596,16.35,15.32,0.6333,163.5,-0.4966,-0.6424
"783","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,16,623,623,636,14,2011-06-08,2011-06-08,2011-06-14,-1.173,-1.8912,0.5136,-16.4216,-0.8296,-1.5204,0.4981,-11.6146,16.0314,15.43,0.4502,224.44,0.0838,-0.2717
"784","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,17,651,651,656,6,2011-06-22,2011-06-22,2011-06-24,-0.548,-0.8432,0.2474,-3.2882,-0.3011,-0.5889,0.2433,-1.8066,16.4167,16.13,0.2429,98.5,-1.0209,-0.2244
"785","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,18,841,841,844,4,2011-09-12,2011-09-12,2011-09-13,-0.4118,-0.4641,0.0604,-1.6472,-0.1131,-0.1665,0.0617,-0.4524,15.95,15.89,0.0693,63.8,-0.4395,-0.2246
"786","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,19,935,943,944,10,2011-11-09,2011-11-13,2011-11-13,-0.7469,-1.1671,0.3028,-7.469,-0.3366,-0.7572,0.3028,-3.3656,16.996,16.64,0.2896,169.96,-0.1767,-0.6484
"787","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,20,959,959,962,4,2011-11-21,2011-11-21,2011-11-22,-0.5458,-0.6341,0.1019,-2.1834,-0.1374,-0.2256,0.1018,-0.5498,17.535,17.43,0.1212,70.14,-0.4347,-0.0237
"788","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,21,971,971,974,4,2011-11-27,2011-11-27,2011-11-28,-0.8113,-0.882,0.0816,-3.2454,-0.408,-0.476,0.0785,-1.632,17.455,17.37,0.0981,69.82,-0.0486,-0.2382
"789","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,22,1119,1121,1122,4,2012-02-10,2012-02-11,2012-02-11,-0.6118,-0.6433,0.0363,-2.4474,-0.0741,-0.1098,0.0412,-0.2964,20.01,19.98,0.0346,80.04,-0.2087,-0.7828
"790","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,23,1169,1169,1172,4,2012-03-09,2012-03-09,2012-03-10,-0.4597,-0.4674,0.0089,-1.8388,-0.1665,-0.171,0.0051,-0.6662,20.44,20.43,0.0115,81.76,-0.2172,-0.2598
"791","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,24,1207,1209,1210,4,2012-03-28,2012-03-29,2012-03-29,-0.6083,-0.7077,0.1147,-2.4334,-0.3924,-0.4924,0.1154,-1.5698,19.855,19.73,0.1443,79.42,-0.3438,-0.7555
"792","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,25,1251,1251,1256,6,2012-04-19,2012-04-19,2012-04-21,-1.2671,-1.2976,0.0241,-7.6026,-1.0435,-1.0798,0.0281,-6.261,17.79,17.75,0.031,106.74,0.0507,-0.0458
"793","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,26,1263,1263,1272,10,2012-04-25,2012-04-25,2012-04-29,-0.5646,-1.2614,0.4225,-5.6464,-0.2916,-0.9982,0.4274,-2.916,18.172,17.56,0.3821,181.72,-0.0854,-0.062
"794","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,27,1279,1281,1282,4,2012-05-03,2012-05-04,2012-05-04,-0.6308,-0.7181,0.1007,-2.5234,-0.3441,-0.4318,0.1012,-1.3766,17.925,17.83,0.1097,71.7,0.1794,-1.1232
"795","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,28,1292,1310,1315,24,2012-05-10,2012-05-19,2012-05-21,-0.8686,-1.2419,0.2979,-20.8474,-0.4832,-0.8263,0.2795,-11.597,17.4425,16.94,0.389,418.62,-0.103,-0.2214
"796","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,29,1382,1382,1385,4,2012-06-24,2012-06-24,2012-06-25,-0.6471,-0.6861,0.045,-2.5884,-0.4098,-0.4462,0.042,-1.6394,16.305,16.27,0.0404,65.22,-0.1613,-0.1215
"797","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,30,1402,1404,1407,6,2012-07-04,2012-07-05,2012-07-06,-0.2704,-0.3925,0.1492,-1.6224,-0.0427,-0.1636,0.1494,-0.2562,16.5733,16.45,0.1471,99.44,-0.2029,0.015
"798","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,31,1416,1424,1431,16,2012-07-11,2012-07-15,2012-07-18,-0.3734,-0.5239,0.1363,-5.9748,-0.1357,-0.2829,0.1374,-2.1706,16.4863,16.34,0.1372,263.78,-0.0423,-0.0957
"799","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,32,1522,1526,1529,8,2012-08-30,2012-08-31,2012-08-31,-0.5427,-0.6747,0.1411,-4.342,-0.2714,-0.4023,0.1399,-2.1712,15.575,15.45,0.1336,124.6,-0.2165,-0.6747
"800","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,33,1535,1535,1538,4,2012-09-03,2012-09-03,2012-09-03,-0.3752,-0.3752,0,-1.5008,-0.0915,-0.0915,0,-0.366,15.8,15.8,0,63.2,-0.2972,-0.1915
"801","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,34,1558,1558,1561,4,2012-09-11,2012-09-11,2012-09-11,-0.3146,-0.3146,0,-1.2584,-0.0221,-0.0221,0,-0.0884,16.02,16.02,0,64.08,-0.2796,-0.0805
"802","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,35,1570,1570,1573,4,2012-09-14,2012-09-14,2012-09-14,-0.3248,-0.3248,0,-1.2992,-0.0229,-0.0229,0,-0.0916,16.06,16.06,0,64.24,-0.0853,-0.3248
"803","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,36,1591,1591,1598,8,2012-09-20,2012-09-20,2012-09-21,-0.5708,-0.7626,0.205,-4.5664,-0.2729,-0.4653,0.2056,-2.1836,15.875,15.68,0.2085,127,-0.7587,-0.3744
"804","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,37,1611,1611,1616,6,2012-09-27,2012-09-27,2012-09-29,-0.6654,-0.8187,0.1276,-3.9926,-0.3561,-0.5119,0.1297,-2.1368,15.8067,15.65,0.1309,94.84,-0.5244,-0.2218
"805","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,38,1633,1635,1636,4,2012-10-08,2012-10-09,2012-10-09,-0.7171,-0.9328,0.249,-2.8686,-0.376,-0.5875,0.2442,-1.5042,15.79,15.58,0.2425,63.16,-0.3818,-0.9328
"806","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,39,1643,1645,1646,4,2012-10-14,2012-10-15,2012-10-15,-1.4817,-1.5384,0.0655,-5.9268,-1.1332,-1.189,0.0644,-4.533,15.125,15.08,0.052,60.5,-0.5506,-1.5384
"807","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,40,1651,1653,1654,4,2012-10-19,2012-10-20,2012-10-20,-0.7309,-0.9815,0.2893,-2.9238,-0.366,-0.6155,0.2881,-1.464,16.025,15.79,0.2714,64.1,-0.4942,-0.9815
"808","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,41,1669,1670,1673,5,2012-10-29,2012-10-30,2012-10-31,-0.5729,-0.7755,0.3257,-2.8644,-0.1851,-0.3892,0.3236,-0.9253,16.6132,16.4,0.2991,83.0662,-0.3477,-0.2551
"809","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,42,1685,1685,1688,4,2012-11-07,2012-11-07,2012-11-08,-0.6801,-0.7225,0.0489,-2.7206,-0.2668,-0.3107,0.0507,-1.0672,16.935,16.87,0.0751,67.74,-0.7225,-0.1338
"810","Saldanha Bay","G1SST",16.3950004577637,-33.2849998474121,43,1727,1727,1730,4,2012-11-29,2012-11-29,2012-11-30,-0.5073,-0.5987,0.1055,-2.0292,-0.1149,-0.205,0.104,-0.4596,17.815,17.71,0.1212,71.26,1.012,-0.1461
"811","Sea Point","G1SST",18.2649993896484,-33.8849983215332,7,350,356,363,14,2011-01-20,2011-01-23,2011-01-26,-2.1612,-2.9752,0.4555,-30.2566,-0.9201,-1.7339,0.4541,-12.8808,15.6971,14.89,0.4528,219.76,-0.5663,-0.5451
"812","Sea Point","G1SST",18.2649993896484,-33.8849983215332,8,397,415,416,20,2011-02-13,2011-02-22,2011-02-22,-1.8672,-2.3671,0.3319,-37.3436,-0.4644,-0.9506,0.3167,-9.2874,15.854,15.25,0.37,317.08,-0.1059,-0.3693
"813","Sea Point","G1SST",18.2649993896484,-33.8849983215332,9,455,455,458,4,2011-03-14,2011-03-14,2011-03-15,-1.8613,-2.0126,0.1747,-7.4452,-0.7869,-0.9307,0.166,-3.1476,15.195,15.06,0.1559,60.78,-1.2029,-0.6156
"814","Sea Point","G1SST",18.2649993896484,-33.8849983215332,10,471,471,479,9,2011-03-22,2011-03-22,2011-03-26,-1.529,-2.1002,0.7016,-13.7608,-0.4591,-1.0454,0.7066,-4.1319,15.2037,14.68,0.6829,136.8333,-1.784,-0.4579
"815","Sea Point","G1SST",18.2649993896484,-33.8849983215332,11,498,498,501,4,2011-04-06,2011-04-06,2011-04-07,-1.321,-1.3822,0.0707,-5.284,-0.1966,-0.2505,0.0622,-0.7866,14.78,14.76,0.0231,59.12,-0.8935,-0.3398
"816","Sea Point","G1SST",18.2649993896484,-33.8849983215332,12,943,943,946,4,2011-11-13,2011-11-13,2011-11-14,-1.3958,-1.7364,0.3933,-5.5832,-0.6195,-0.9672,0.4014,-2.4782,13.885,13.55,0.3868,55.54,-0.9288,-0.5773
"817","Sea Point","G1SST",18.2649993896484,-33.8849983215332,13,971,981,994,24,2011-11-27,2011-12-02,2011-12-08,-1.4829,-1.9963,0.4752,-35.5888,-0.6468,-1.144,0.4695,-15.523,13.6783,13.11,0.4348,328.28,-0.1773,-0.0437
"818","Sea Point","G1SST",18.2649993896484,-33.8849983215332,14,1001,1003,1006,6,2011-12-12,2011-12-13,2011-12-14,-1.4025,-1.893,0.4236,-8.415,-0.5901,-1.0778,0.4199,-3.5408,14.24,13.75,0.4428,85.44,-0.2441,-1.0122
"819","Sea Point","G1SST",18.2649993896484,-33.8849983215332,15,1025,1031,1044,20,2011-12-24,2011-12-27,2012-01-02,-1.3396,-2.16,0.6146,-26.7922,-0.5505,-1.3788,0.6126,-11.0092,15.259,14.34,0.6162,305.18,-0.4923,-0.2822
"820","Sea Point","G1SST",18.2649993896484,-33.8849983215332,16,1051,1051,1054,4,2012-01-06,2012-01-06,2012-01-07,-1.1086,-1.1668,0.0671,-4.4346,-0.1629,-0.2333,0.0813,-0.6516,15.99,15.91,0.0924,63.96,-1.0947,-0.1003
"821","Sea Point","G1SST",18.2649993896484,-33.8849983215332,17,1137,1139,1150,14,2012-02-22,2012-02-23,2012-02-28,-1.6248,-2.2578,0.4493,-22.7472,-0.256,-0.8539,0.427,-3.5846,15.8714,15.32,0.3992,222.2,-0.8728,-0.2025
"822","Sea Point","G1SST",18.2649993896484,-33.8849983215332,18,1159,1159,1168,10,2012-03-04,2012-03-04,2012-03-08,-1.2751,-1.5838,0.3049,-12.7514,-0.1023,-0.3806,0.2887,-1.0228,15.922,15.64,0.2909,159.22,-0.8699,-0.0626
"823","Sea Point","G1SST",18.2649993896484,-33.8849983215332,19,1177,1177,1186,10,2012-03-13,2012-03-13,2012-03-17,-1.3775,-2.1697,0.7304,-13.7748,-0.3074,-1.0746,0.7313,-3.0736,15.662,14.93,0.733,156.62,-0.8839,-0.1526
"824","Sea Point","G1SST",18.2649993896484,-33.8849983215332,20,1209,1211,1214,6,2012-03-29,2012-03-30,2012-03-31,-2.6295,-3.7172,0.8514,-15.777,-1.4977,-2.5866,0.8538,-8.9862,13.9267,12.84,0.8465,83.56,-1.4977,-1.2469
"825","Sea Point","G1SST",18.2649993896484,-33.8849983215332,21,1233,1233,1236,4,2012-04-10,2012-04-10,2012-04-11,-1.335,-1.4483,0.1308,-5.3402,-0.2791,-0.3822,0.119,-1.1164,14.43,14.36,0.0808,57.72,-0.3757,-0.3724
"826","Sea Point","G1SST",18.2649993896484,-33.8849983215332,22,1259,1259,1262,4,2012-04-23,2012-04-23,2012-04-24,-0.8852,-1.0338,0.1715,-3.541,-0.1729,-0.3111,0.1595,-0.6918,13.995,13.88,0.1328,55.98,0.3538,-0.0295
"827","Sea Point","G1SST",18.2649993896484,-33.8849983215332,23,1275,1275,1278,4,2012-05-01,2012-05-01,2012-05-02,-1.0595,-1.0779,0.0213,-4.2378,-0.5699,-0.5797,0.0114,-2.2794,13.38,13.38,0,53.52,-0.8747,0.0927
"828","Sea Point","G1SST",18.2649993896484,-33.8849983215332,24,1370,1376,1377,8,2012-06-18,2012-06-21,2012-06-21,-1.1327,-1.5018,0.2382,-9.0616,-0.4719,-0.8578,0.2497,-3.7754,13.38,13.03,0.2254,107.04,-0.0972,-0.1707
"829","Sea Point","G1SST",18.2649993896484,-33.8849983215332,25,1466,1474,1481,16,2012-08-05,2012-08-09,2012-08-12,-1.3068,-2.3719,0.6812,-20.9096,-0.7547,-1.8222,0.6843,-12.0752,12.7363,11.66,0.6934,203.78,-0.4281,-0.5243
"830","Sea Point","G1SST",18.2649993896484,-33.8849983215332,26,1566,1566,1569,4,2012-09-13,2012-09-13,2012-09-13,-0.4794,-0.4794,0,-1.9176,-0.0678,-0.0678,0,-0.2712,14.69,14.69,0,58.76,-0.2712,-0.6716
"831","Sea Point","G1SST",18.2649993896484,-33.8849983215332,27,1595,1595,1598,4,2012-09-21,2012-09-21,2012-09-21,-0.4404,-0.4404,0,-1.7616,-0.0381,-0.0381,0,-0.1524,14.97,14.97,0,59.88,-0.0735,-0.1192
"832","Sea Point","G1SST",18.2649993896484,-33.8849983215332,28,1643,1645,1646,4,2012-10-14,2012-10-15,2012-10-15,-1.5708,-2.0286,0.5286,-6.2834,-0.9665,-1.4147,0.5175,-3.866,13.61,13.15,0.5312,54.44,-0.9814,-2.0286
"833","Sea Point","G1SST",18.2649993896484,-33.8849983215332,29,1651,1651,1673,23,2012-10-19,2012-10-19,2012-10-31,-2.3729,-3.8028,1.2654,-54.5766,-1.6037,-3.1125,1.2793,-36.8862,12.7957,11.38,1.2625,294.3007,-3.8028,-0.1204
"834","Sea Point","G1SST",18.2649993896484,-33.8849983215332,30,1689,1697,1698,10,2012-11-09,2012-11-13,2012-11-13,-1.3717,-1.7064,0.3259,-13.7168,-0.6008,-0.9372,0.3331,-6.008,13.93,13.58,0.3325,139.3,-0.2315,-1.5812
"835","Sea Point","G1SST",18.2649993896484,-33.8849983215332,31,1734,1736,1739,6,2012-12-03,2012-12-04,2012-12-05,-2.1396,-2.8428,0.5686,-12.8378,-1.2917,-1.995,0.5695,-7.75,13.0533,12.35,0.558,78.32,-1.36,-1.2383
"836","Sea Point","G1SST",18.2649993896484,-33.8849983215332,32,1744,1744,1747,4,2012-12-09,2012-12-09,2012-12-10,-2.1224,-2.2779,0.1796,-8.4896,-1.3012,-1.4528,0.175,-5.205,13.35,13.17,0.2078,53.4,-2.2779,-0.8973
"837","Sea Point","G1SST",17.7950000762939,-33.7550010681152,9,348,358,363,16,2011-01-19,2011-01-24,2011-01-26,-4.0073,-6.0709,0.8143,-64.1164,-2.8821,-4.941,0.8124,-46.114,14.155,12.08,0.819,226.48,-0.7868,-1.6827
"838","Sea Point","G1SST",17.7950000762939,-33.7550010681152,10,403,405,416,14,2011-02-16,2011-02-17,2011-02-22,-1.5898,-2.5037,0.4638,-22.2576,-0.6678,-1.5821,0.4631,-9.3494,17.0629,16.12,0.4756,238.88,-1.1963,-0.3704
"839","Sea Point","G1SST",17.7950000762939,-33.7550010681152,11,425,431,438,14,2011-02-27,2011-03-02,2011-03-05,-2.5759,-3.9793,1.2327,-36.0632,-1.7656,-3.1704,1.2399,-24.7182,16.0986,14.7,1.2338,225.38,-0.7985,-0.7717
"840","Sea Point","G1SST",17.7950000762939,-33.7550010681152,12,445,461,470,26,2011-03-09,2011-03-17,2011-03-21,-1.7676,-2.9938,0.7977,-45.9568,-0.9332,-2.1288,0.8027,-24.2628,16.4223,15.11,0.8223,426.98,-0.1489,-0.4472
"841","Sea Point","G1SST",17.7950000762939,-33.7550010681152,13,498,500,503,6,2011-04-06,2011-04-07,2011-04-08,-1.0477,-1.1479,0.0807,-6.2862,-0.2748,-0.3748,0.079,-1.649,15.43,15.33,0.0853,92.58,-0.095,-0.4465
"842","Sea Point","G1SST",17.7950000762939,-33.7550010681152,14,973,975,976,4,2011-11-28,2011-11-29,2011-11-29,-1.0629,-1.2581,0.2254,-4.2516,-0.3713,-0.5557,0.2129,-1.4854,15.3,15.1,0.2309,61.2,-0.5977,-0.7047
"843","Sea Point","G1SST",17.7950000762939,-33.7550010681152,15,983,987,988,6,2011-12-03,2011-12-05,2011-12-05,-1.5059,-1.6069,0.0826,-9.0352,-0.7213,-0.8155,0.0786,-4.3278,14.9,14.82,0.0716,89.4,-0.2581,-1.6737
"844","Sea Point","G1SST",17.7950000762939,-33.7550010681152,16,1123,1125,1128,6,2012-02-12,2012-02-13,2012-02-14,-1.3516,-1.5325,0.1403,-8.1096,-0.4161,-0.5976,0.1417,-2.4966,17.2,17.02,0.1397,103.2,-0.4813,-0.2767
"845","Sea Point","G1SST",17.7950000762939,-33.7550010681152,17,1161,1163,1164,4,2012-03-05,2012-03-06,2012-03-06,-1.5434,-1.7927,0.2878,-6.1738,-0.7832,-1.0334,0.2888,-3.133,17.055,16.79,0.306,68.22,-0.6601,-2.4503
"846","Sea Point","G1SST",17.7950000762939,-33.7550010681152,18,1209,1209,1214,6,2012-03-29,2012-03-29,2012-03-31,-1.4294,-1.9453,0.4565,-8.5764,-0.6807,-1.199,0.4579,-4.084,15.62,15.18,0.3892,93.72,-1.2131,-0.4428
"847","Sea Point","G1SST",17.7950000762939,-33.7550010681152,19,1233,1233,1236,4,2012-04-10,2012-04-10,2012-04-11,-0.9969,-1.131,0.1548,-3.9878,-0.2368,-0.3712,0.1552,-0.9472,15.28,15.17,0.127,61.12,-0.5476,-0.3561
"848","Sea Point","G1SST",17.7950000762939,-33.7550010681152,20,1259,1259,1262,4,2012-04-23,2012-04-23,2012-04-24,-1.8403,-2.2159,0.4337,-7.3612,-1.1111,-1.4924,0.4402,-4.4446,14.375,13.99,0.4446,57.5,-0.0964,-1.0853
"849","Sea Point","G1SST",17.7950000762939,-33.7550010681152,21,1372,1374,1375,4,2012-06-19,2012-06-20,2012-06-20,-0.7344,-1.0768,0.3953,-2.9378,-0.3912,-0.7319,0.3934,-1.5648,15.59,15.24,0.4041,62.36,-0.651,-2.4244
"850","Sea Point","G1SST",17.7950000762939,-33.7550010681152,22,1420,1422,1423,4,2012-07-13,2012-07-14,2012-07-14,-0.734,-0.8452,0.1284,-2.936,-0.3339,-0.4447,0.1279,-1.3358,15.115,14.99,0.1443,60.46,-0.3113,-0.8639
"851","Sea Point","G1SST",17.7950000762939,-33.7550010681152,23,1468,1474,1479,12,2012-08-06,2012-08-09,2012-08-11,-1.2096,-1.6616,0.3691,-14.515,-0.7748,-1.2309,0.3734,-9.2982,14.06,13.61,0.3568,168.72,-0.4369,-0.3411
"852","Sea Point","G1SST",17.7950000762939,-33.7550010681152,24,1522,1522,1525,4,2012-08-30,2012-08-30,2012-08-30,-0.3477,-0.3477,0,-1.3908,-0.0629,-0.0629,0,-0.2516,15.3,15.3,0,61.2,-1.5005,-0.0921
"853","Sea Point","G1SST",17.7950000762939,-33.7550010681152,25,1566,1566,1573,8,2012-09-13,2012-09-13,2012-09-14,-0.5623,-0.593,0.0328,-4.4988,-0.2359,-0.2681,0.0344,-1.8876,15.34,15.3,0.0428,122.72,-0.4174,-0.2181
"854","Sea Point","G1SST",17.7950000762939,-33.7550010681152,26,1591,1591,1594,4,2012-09-20,2012-09-20,2012-09-20,-0.5219,-0.5219,0,-2.0876,-0.1716,-0.1716,0,-0.6864,15.53,15.53,0,62.12,-0.2266,-0.4422
"855","Sea Point","G1SST",17.7950000762939,-33.7550010681152,27,1643,1645,1646,4,2012-10-14,2012-10-15,2012-10-15,-1.4088,-2.1859,0.8973,-5.6354,-0.8958,-1.6697,0.8936,-3.5832,14.655,13.88,0.8949,58.62,-1.2467,-2.1859
"856","Sea Point","G1SST",17.7950000762939,-33.7550010681152,28,1651,1658,1673,23,2012-10-19,2012-10-23,2012-10-31,-1.5301,-2.3533,0.7773,-35.193,-0.9861,-1.8028,0.7771,-22.6809,14.6691,13.81,0.794,337.3894,-0.2792,-0.0715
"857","Sea Point","G1SST",17.7950000762939,-33.7550010681152,29,1685,1685,1688,4,2012-11-07,2012-11-07,2012-11-08,-0.9845,-1.2064,0.2562,-3.938,-0.4152,-0.6422,0.2621,-1.661,15.675,15.43,0.2829,62.7,-1.2064,-0.6369
"858","Sea Point","G1SST",17.7950000762939,-33.7550010681152,30,1734,1734,1739,6,2012-12-03,2012-12-03,2012-12-05,-2.4392,-3.2649,0.6396,-14.6352,-1.6546,-2.4868,0.6446,-9.9278,13.9667,13.12,0.6559,83.8,-3.2649,-0.9006
"859","Sea Point","G1SST",17.7950000762939,-33.7550010681152,31,1744,1746,1749,6,2012-12-09,2012-12-10,2012-12-11,-1.3442,-1.6097,0.2306,-8.0652,-0.5334,-0.7996,0.231,-3.2002,15.2267,14.96,0.2463,91.36,-0.6304,-0.7082
"860","Sea Point","G1SST",17.7950000762939,-33.7550010681152,32,1758,1758,1761,4,2012-12-17,2012-12-17,2012-12-18,-1.2378,-1.288,0.058,-4.9512,-0.3376,-0.3971,0.0687,-1.3504,15.695,15.61,0.0981,62.78,-1.2616,0.1284
"861","Sea Point","G1SST",17.7950000762939,-33.7550010681152,33,1786,1790,1795,10,2012-12-31,2013-01-02,2013-01-04,-2.3059,-2.9412,0.7052,-23.0594,-1.2411,-1.8838,0.6927,-12.4114,15.758,15.13,0.6713,157.58,-1.0586,-0.6412
"862","Sea Point","G1SST",16.8649997711182,-33.4249992370605,10,350,358,363,14,2011-01-20,2011-01-24,2011-01-26,-1.9771,-3.9654,1.1851,-27.68,-1.4985,-3.4885,1.1876,-20.9796,18.3943,16.39,1.1957,257.52,-0.7283,-1.4164
"863","Sea Point","G1SST",16.8649997711182,-33.4249992370605,11,413,415,416,4,2011-02-21,2011-02-22,2011-02-22,-0.653,-0.8645,0.2442,-2.612,-0.2967,-0.5127,0.2494,-1.187,19.94,19.74,0.2309,79.76,-0.3961,0.1206
"864","Sea Point","G1SST",16.8649997711182,-33.4249992370605,12,423,427,438,16,2011-02-26,2011-02-28,2011-03-05,-0.615,-1.2716,0.3808,-9.8404,-0.3495,-1.0031,0.3727,-5.5928,20.1075,19.43,0.3984,321.72,-0.2827,-0.1462
"865","Sea Point","G1SST",16.8649997711182,-33.4249992370605,13,445,445,452,8,2011-03-09,2011-03-09,2011-03-12,-0.5598,-0.701,0.1675,-4.4786,-0.2836,-0.4281,0.169,-2.2688,20.22,20.08,0.1644,161.76,0.1555,-0.1659
"866","Sea Point","G1SST",16.8649997711182,-33.4249992370605,14,459,461,464,6,2011-03-16,2011-03-17,2011-03-18,-0.5094,-0.6808,0.1386,-3.0564,-0.2485,-0.4208,0.1405,-1.491,20.2,20.03,0.1439,121.2,-0.3631,-0.3076
"867","Sea Point","G1SST",16.8649997711182,-33.4249992370605,15,943,943,950,8,2011-11-13,2011-11-13,2011-11-16,-0.7979,-0.9228,0.1186,-6.383,-0.4157,-0.5458,0.1228,-3.3256,17.17,16.99,0.1616,137.36,-0.5656,-0.1227
"868","Sea Point","G1SST",16.8649997711182,-33.4249992370605,16,1123,1125,1128,6,2012-02-12,2012-02-13,2012-02-14,-0.7159,-1.1422,0.6149,-4.2956,-0.2653,-0.6926,0.6241,-1.5916,19.7267,19.3,0.6076,118.36,-0.2319,-0.0987
"869","Sea Point","G1SST",16.8649997711182,-33.4249992370605,17,1233,1235,1236,4,2012-04-10,2012-04-11,2012-04-11,-0.6007,-1.2573,0.7581,-2.403,-0.3331,-0.9896,0.758,-1.3326,18.64,17.95,0.7967,74.56,-0.3818,0.1578
"870","Sea Point","G1SST",16.8649997711182,-33.4249992370605,18,1247,1249,1250,4,2012-04-17,2012-04-18,2012-04-18,-1.0322,-1.2432,0.2436,-4.129,-0.7346,-0.9424,0.2399,-2.9384,17.805,17.57,0.2714,71.22,-0.5207,-0.8469
"871","Sea Point","G1SST",16.8649997711182,-33.4249992370605,19,1259,1261,1262,4,2012-04-23,2012-04-24,2012-04-24,-1.5066,-1.61,0.1193,-6.0266,-1.1807,-1.2818,0.1167,-4.723,17.08,16.96,0.1386,68.32,-0.3386,-0.3106
"872","Sea Point","G1SST",16.8649997711182,-33.4249992370605,20,1275,1277,1278,4,2012-05-01,2012-05-02,2012-05-02,-0.955,-1.3741,0.4839,-3.8202,-0.5564,-0.9719,0.4798,-2.2256,17.455,17.03,0.4907,69.82,-0.16,-0.881
"873","Sea Point","G1SST",16.8649997711182,-33.4249992370605,21,1410,1418,1423,14,2012-07-08,2012-07-12,2012-07-14,-0.6787,-1.0924,0.348,-9.502,-0.4704,-0.8831,0.3477,-6.5856,16.14,15.71,0.3593,225.96,-0.1184,-0.0674
"874","Sea Point","G1SST",16.8649997711182,-33.4249992370605,22,1468,1480,1481,14,2012-08-06,2012-08-12,2012-08-12,-0.5854,-0.8528,0.3618,-8.1958,-0.3228,-0.5954,0.3626,-4.5194,15.7643,15.42,0.3766,220.7,-0.0924,-1.2116
