,site,product,lon,lat,event_no,index_start,index_peak,index_end,duration,date_start,date_peak,date_end,intensity_mean,intensity_max,intensity_var,intensity_cumulative,intensity_mean_relThresh,intensity_max_relThresh,intensity_var_relThresh,intensity_cumulative_relThresh,intensity_mean_abs,intensity_max_abs,intensity_var_abs,intensity_cumulative_abs,rate_onset,rate_decline
465,Sea Point,SACTN,18.382165,-33.918469,25,2446,2446,2461,16,1999-03-21,1999-03-21,1999-04-05,-1.9688,-3.1515,0.7136,-31.5003,-1.12,-2.2484,0.7149,-17.9193,10.6562,9.5,0.7004,170.5,-2.4822,-0.0474
466,Sea Point,SACTN,18.382165,-33.918469,26,2494,2498,2499,6,1999-05-08,1999-05-12,1999-05-13,-1.773,-2.0491,0.2787,-10.6383,-1.0008,-1.2952,0.2848,-6.0049,11.25,11,0.2739,67.5,-0.2951,-0.8149
467,Sea Point,SACTN,18.382165,-33.918469,27,2534,2537,2537,4,1999-06-17,1999-06-20,1999-06-20,-1.4751,-1.4777,0.0022,-5.9004,-0.7778,-0.779,0.0008,-3.1112,12,12,0,48,-0.1446,-1.4777
468,Sea Point,SACTN,18.382165,-33.918469,28,2570,2572,2576,7,1999-07-23,1999-07-25,1999-07-29,-2.3014,-3.1552,0.3765,-16.11,-1.7223,-2.579,0.3778,-12.0564,10.8571,10,0.378,76,-0.3947,-0.4419
469,Sea Point,SACTN,18.382165,-33.918469,29,2656,2658,2664,9,1999-10-17,1999-10-19,1999-10-25,-1.7074,-2.0895,0.3333,-15.3665,-0.5671,-0.9557,0.3377,-5.1043,10.9667,10.6,0.3279,98.7,0.0803,-0.2827
470,Sea Point,SACTN,18.382165,-33.918469,30,2677,2678,2681,5,1999-11-07,1999-11-08,1999-11-11,-1.8576,-2.0809,0.2184,-9.288,-0.6774,-0.9016,0.2182,-3.387,10.82,10.6,0.2168,54.1,-0.7935,-0.5456
471,Sea Point,SACTN,18.382165,-33.918469,31,2737,2738,2739,3,2000-01-06,2000-01-07,2000-01-08,-1.6733,-1.9405,0.246,-5.0198,-0.6731,-0.9403,0.2413,-2.0194,11.4667,11.2,0.2517,34.4,-0.485,-0.4844
472,Sea Point,SACTN,18.382165,-33.918469,32,2807,2809,2809,3,2000-03-16,2000-03-18,2000-03-18,-2.2685,-2.5108,0.2102,-6.8055,-1.3274,-1.5823,0.2208,-3.9823,10.4667,10.2,0.2309,31.4,-0.3352,0.1786
473,Sea Point,SACTN,18.382165,-33.918469,33,2816,2819,2822,7,2000-03-25,2000-03-28,2000-03-31,-1.4788,-2.303,0.6181,-10.3517,-0.6198,-1.4419,0.6205,-4.3387,11.1286,10.3,0.6211,77.9,-0.6403,-0.4233
474,Sea Point,SACTN,18.382165,-33.918469,34,2990,2995,2997,8,2000-09-15,2000-09-20,2000-09-22,-2.4455,-3.551,1.0971,-19.5638,-1.7985,-2.8905,1.0866,-14.3881,11.125,10,1.1107,89,-0.5876,-1.2442
475,Sea Point,SACTN,18.382165,-33.918469,35,3010,3012,3013,4,2000-10-05,2000-10-07,2000-10-08,-1.8103,-2.1933,0.4352,-7.2413,-0.8691,-1.2437,0.417,-3.4764,11.2,10.8,0.469,44.8,-0.4665,-0.4633
476,Sea Point,SACTN,18.382165,-33.918469,36,3061,3083,3086,26,2000-11-25,2000-12-17,2000-12-20,-2.9673,-4.4179,0.8061,-77.1506,-1.7976,-3.3674,0.8805,-46.7377,9.8962,8.7,0.6767,257.3,-0.1653,-0.6938
477,Sea Point,SACTN,18.382165,-33.918469,37,3098,3100,3100,3,2001-01-01,2001-01-03,2001-01-03,-2.2922,-2.687,0.5245,-6.8767,-1.3421,-1.7335,0.5219,-4.0263,10.9,10.5,0.5292,32.7,-0.8349,-3.0068
478,Sea Point,SACTN,18.382165,-33.918469,38,3121,3122,3123,3,2001-01-24,2001-01-25,2001-01-26,-1.9894,-2.0563,0.1045,-5.9681,-0.8301,-0.8968,0.1072,-2.4904,11.0667,11,0.1155,33.2,-1.114,-0.4208
479,Sea Point,SACTN,18.382165,-33.918469,39,3168,3170,3173,6,2001-03-12,2001-03-14,2001-03-17,-1.6403,-2.7082,0.9497,-9.8418,-0.662,-1.7226,0.9382,-3.9717,11.1558,10.1,0.9299,66.9347,-0.7961,-0.3294
480,Sea Point,SACTN,18.382165,-33.918469,40,3463,3464,3465,3,2002-01-01,2002-01-02,2002-01-03,-2.3589,-2.5926,0.3177,-7.0767,-1.4088,-1.6432,0.3158,-4.2263,10.8333,10.6,0.3215,32.5,-1.0627,-0.7393
481,Sea Point,SACTN,18.382165,-33.918469,41,3498,3500,3502,5,2002-02-05,2002-02-07,2002-02-09,-2.7933,-3.4507,0.6677,-13.9664,-1.5345,-2.1919,0.6631,-7.6726,10.36,9.7,0.6656,51.8,-0.6872,-0.6868
482,Sea Point,SACTN,18.382165,-33.918469,42,3762,3765,3766,5,2002-10-27,2002-10-30,2002-10-31,-2.9667,-3.8721,0.9712,-14.8337,-1.8081,-2.7129,0.9704,-9.0404,9.7,8.8,0.9644,48.5,-0.9335,-0.3954
483,Sea Point,SACTN,18.382165,-33.918469,43,3838,3840,3841,4,2003-01-11,2003-01-13,2003-01-14,-2.8192,-3.1347,0.2407,-11.2767,-1.7117,-2.0145,0.2317,-6.8467,10.225,9.9,0.25,40.9,-0.0828,-0.8786
484,Sea Point,SACTN,18.382165,-33.918469,44,3854,3857,3860,7,2003-01-27,2003-01-30,2003-02-02,-2.7531,-3.815,0.7919,-19.2719,-1.5663,-2.629,0.7846,-10.9644,10.3571,9.3,0.7829,72.5,-0.7212,-0.3674
485,Sea Point,SACTN,18.382165,-33.918469,45,3958,3958,3964,7,2003-05-11,2003-05-11,2003-05-17,-1.9009,-2.6311,0.4586,-13.3062,-1.1719,-1.8661,0.45,-8.2033,11.1857,10.4,0.4741,78.3,-1.7174,-0.0968
486,Sea Point,SACTN,18.382165,-33.918469,46,3968,3968,3970,3,2003-05-21,2003-05-21,2003-05-23,-0.8776,-1.1227,0.3589,-2.6328,-0.2382,-0.4726,0.349,-0.7145,12.3667,12.1,0.3786,37.1,0.3784,-0.2186
487,Sea Point,SACTN,18.382165,-33.918469,47,3992,4001,4004,13,2003-06-14,2003-06-23,2003-06-26,-1.0688,-1.5821,0.31,-13.8939,-0.3684,-0.8742,0.3061,-4.7886,12.4077,11.9,0.3068,161.3,-0.0645,-0.1733
488,Sea Point,SACTN,18.382165,-33.918469,48,4013,4014,4016,4,2003-07-05,2003-07-06,2003-07-08,-1.0385,-1.2948,0.2515,-4.1541,-0.4194,-0.671,0.2417,-1.6774,12.35,12.1,0.238,49.4,0.2776,-0.1726
489,Sea Point,SACTN,18.382165,-33.918469,49,4021,4021,4024,4,2003-07-13,2003-07-13,2003-07-16,-0.9166,-1.2908,0.2811,-3.6665,-0.3464,-0.7194,0.2802,-1.3855,12.35,12,0.2646,49.4,-0.7835,-0.2303
490,Sea Point,SACTN,18.382165,-33.918469,50,4036,4037,4038,3,2003-07-28,2003-07-29,2003-07-30,-0.6972,-0.7636,0.0578,-2.0916,-0.1118,-0.179,0.0582,-0.3354,12.4667,12.4,0.0577,37.4,-0.1379,-0.1942
491,Sea Point,SACTN,18.382165,-33.918469,51,4042,4044,4045,4,2003-08-03,2003-08-05,2003-08-06,-0.9823,-1.3107,0.2561,-3.9292,-0.3476,-0.671,0.2472,-1.3903,12.225,11.9,0.25,48.9,-0.287,-0.4925
492,Sea Point,SACTN,18.382165,-33.918469,52,4136,4137,4138,3,2003-11-05,2003-11-06,2003-11-07,-2.0148,-2.7814,0.7093,-6.0445,-0.836,-1.6016,0.708,-2.508,10.6667,9.9,0.7095,32,-1.0661,-0.8335
493,Sea Point,SACTN,18.382165,-33.918469,53,4182,4184,4189,8,2003-12-21,2003-12-23,2003-12-28,-2.5501,-3.5095,0.9146,-20.4009,-1.5539,-2.4964,0.8964,-12.4309,10.6625,9.7,0.9226,85.3,-0.7679,-0.2349
494,Sea Point,SACTN,18.382165,-33.918469,54,4251,4258,4259,9,2004-02-28,2004-03-06,2004-03-07,-2.3,-2.9933,0.4568,-20.7,-1.1509,-1.8694,0.4591,-10.358,10.7556,10,0.4693,96.8,-0.2384,-0.8212
495,Sea Point,SACTN,18.382165,-33.918469,55,4263,4263,4269,7,2004-03-11,2004-03-11,2004-03-17,-2.3938,-3.5798,1.0357,-16.7563,-1.4071,-2.5435,1.0031,-9.8499,10.4143,9.3,0.9873,72.9,-0.676,-0.3626
496,Sea Point,SACTN,18.382165,-33.918469,56,4477,4478,4480,4,2004-10-11,2004-10-12,2004-10-14,-2.3158,-3.3536,0.8923,-9.2632,-1.2662,-2.3122,0.9111,-5.0648,10.525,9.5,0.8655,42.1,-0.3067,-0.9059
497,Sea Point,SACTN,18.382165,-33.918469,57,4501,4503,4508,8,2004-11-04,2004-11-06,2004-11-11,-1.7066,-2.6814,0.817,-13.6526,-0.5279,-1.5016,0.8176,-4.2233,10.9727,10,0.8169,87.7814,-0.2393,-0.1837
498,Sea Point,SACTN,18.382165,-33.918469,58,4561,4561,4565,5,2005-01-03,2005-01-03,2005-01-07,-2.0267,-3.487,0.8293,-10.1337,-1.0528,-2.5335,0.8386,-5.2638,11.14,9.7,0.8204,55.7,-0.9944,-0.5123
499,Sea Point,SACTN,18.382165,-33.918469,59,4649,4650,4651,3,2005-04-01,2005-04-02,2005-04-03,-2.0351,-2.7351,1.0519,-6.1053,-1.2274,-1.9274,1.0598,-3.6823,10.6,9.9,1.044,31.8,-1.5091,-0.3239
500,Sea Point,SACTN,18.382165,-33.918469,60,4836,4837,4841,6,2005-10-05,2005-10-06,2005-10-10,-1.6804,-2.4257,0.4311,-10.0824,-0.7211,-1.4937,0.4411,-4.3266,11.3,10.6,0.4195,67.8,-1.3991,-0.2183
501,Sea Point,SACTN,18.382165,-33.918469,61,4859,4862,4863,5,2005-10-28,2005-10-31,2005-11-01,-1.9316,-2.4769,0.4167,-9.658,-0.7726,-1.3194,0.417,-3.863,10.74,10.2,0.4159,53.7,-0.5051,-1.1964
502,Sea Point,SACTN,18.382165,-33.918469,62,4891,4893,4893,3,2005-11-29,2005-12-01,2005-12-01,-1.9778,-2.4894,0.4453,-5.9335,-0.6968,-1.2129,0.4491,-2.0904,10.7,10.2,0.4359,32.1,-0.4309,-1.3862
503,Sea Point,SACTN,18.382165,-33.918469,63,4898,4903,4908,11,2005-12-06,2005-12-11,2005-12-16,-2.5809,-3.535,0.8802,-28.3901,-1.4637,-2.4287,0.8652,-16.1007,10.3545,9.4,0.9353,113.9,-0.3029,-0.4966
504,Sea Point,SACTN,18.382165,-33.918469,64,4920,4921,4923,4,2005-12-28,2005-12-29,2005-12-31,-2.5114,-2.9153,0.4584,-10.0458,-1.5561,-1.9577,0.4562,-6.2244,10.7,10.3,0.4546,42.8,-0.8296,-0.8062
505,Sea Point,SACTN,18.382165,-33.918469,65,4942,4943,4945,4,2006-01-19,2006-01-20,2006-01-22,-2.8744,-3.1928,0.368,-11.4976,-1.7226,-2.0419,0.3686,-6.8903,10.125,9.8,0.3775,40.5,-1.2011,-0.4289
506,Sea Point,SACTN,18.382165,-33.918469,66,4963,4964,4965,3,2006-02-09,2006-02-10,2006-02-11,-2.8246,-3.4905,0.6571,-8.4737,-1.5414,-2.2065,0.6559,-4.6243,10.3667,9.7,0.6506,31.1,-1.8804,-0.7841
507,Sea Point,SACTN,18.382165,-33.918469,67,4994,4994,5002,9,2006-03-12,2006-03-12,2006-03-20,-1.3051,-2.8562,0.957,-11.746,-0.3461,-1.8371,0.9337,-3.1146,11.4556,10,0.9207,103.1,-2.7764,-0.0995
508,Sea Point,SACTN,18.382165,-33.918469,68,5030,5032,5039,10,2006-04-17,2006-04-19,2006-04-26,-1.2077,-2.2668,0.474,-12.0771,-0.3781,-1.4371,0.4739,-3.7807,11.57,10.5,0.4809,115.7,-0.584,-0.1879
509,Sea Point,SACTN,18.382165,-33.918469,69,5043,5047,5056,14,2006-04-30,2006-05-04,2006-05-13,-1.5537,-2.408,0.5503,-21.7513,-0.7498,-1.5774,0.5269,-10.4968,11.4,10.5,0.6127,159.6,-0.326,-0.1559
510,Sea Point,SACTN,18.382165,-33.918469,70,5137,5138,5140,4,2006-08-02,2006-08-03,2006-08-05,-2.0252,-3.0969,0.7999,-8.1006,-1.4008,-2.4774,0.8084,-5.6032,11.175,10.1,0.8057,44.7,-1.474,-0.733
511,Sea Point,SACTN,18.382165,-33.918469,71,5178,5180,5186,9,2006-09-12,2006-09-14,2006-09-20,-3.4233,-4.3221,0.6693,-30.81,-2.8023,-3.7218,0.6924,-25.221,10.1778,9.3,0.6476,91.6,-1.6161,-0.1664
512,Sea Point,SACTN,18.382165,-33.918469,72,5190,5190,5192,3,2006-09-24,2006-09-24,2006-09-26,-2.9165,-3.4486,0.6562,-8.7496,-2.1716,-2.7211,0.6729,-6.5149,10.5,10,0.6245,31.5,-0.2715,-0.6136
513,Sea Point,SACTN,18.382165,-33.918469,73,5264,5268,5270,7,2006-12-07,2006-12-11,2006-12-13,-2.4033,-3.235,0.7033,-16.8232,-1.2764,-2.1287,0.7226,-8.9345,10.5,9.7,0.6782,73.5,-0.4642,-0.8937
514,Sea Point,SACTN,18.382165,-33.918469,74,5319,5320,5321,3,2007-01-31,2007-02-01,2007-02-02,-2.293,-3.0272,0.6358,-6.879,-1.0892,-1.8226,0.6351,-3.2677,10.8333,10.1,0.6351,32.5,-1.0721,-1.4653
515,Sea Point,SACTN,18.382165,-33.918469,75,5336,5338,5343,8,2007-02-17,2007-02-19,2007-02-24,-2.4077,-2.8875,0.4367,-19.2613,-1.1633,-1.6274,0.4173,-9.3063,10.8625,10.4,0.4173,86.9,-0.2431,-0.3486
516,Sea Point,SACTN,18.382165,-33.918469,76,5364,5364,5369,6,2007-03-17,2007-03-17,2007-03-22,-1.8487,-2.2347,0.4018,-11.0923,-0.932,-1.2935,0.3877,-5.592,10.8333,10.5,0.3724,65,-2.6747,-0.219
517,Sea Point,SACTN,18.382165,-33.918469,77,5570,5573,5573,4,2007-10-09,2007-10-12,2007-10-12,-1.8937,-2.0536,0.1762,-7.5748,-0.8803,-1.0477,0.1749,-3.5213,11,10.8,0.1826,44,0.0985,-1.126
518,Sea Point,SACTN,18.382165,-33.918469,78,5617,5619,5628,12,2007-11-25,2007-11-27,2007-12-06,-2.2693,-3.8504,1.3163,-27.231,-1.0052,-2.5677,1.3206,-12.0622,10.425,8.8,1.3143,125.1,-0.2809,-0.2378
519,Sea Point,SACTN,18.382165,-33.918469,79,5662,5663,5664,3,2008-01-09,2008-01-10,2008-01-11,-2.0534,-2.6868,0.5737,-6.1601,-1.0016,-1.6355,0.5813,-3.0048,11.0333,10.4,0.5686,33.1,-1.0486,-1.1845
520,Sea Point,SACTN,18.382165,-33.918469,80,5683,5683,5685,3,2008-01-30,2008-01-30,2008-02-01,-2.9884,-3.315,0.2828,-8.9653,-1.7935,-2.129,0.2905,-5.3806,10.1333,9.8,0.2887,30.4,-0.7113,-0.6148
521,Sea Point,SACTN,18.382165,-33.918469,81,5702,5703,5704,3,2008-02-18,2008-02-19,2008-02-20,-1.9531,-2.5875,0.5518,-5.8592,-0.6935,-1.3274,0.5509,-2.0806,11.3333,10.7,0.5508,34,-1.1017,-1.471
522,Sea Point,SACTN,18.382165,-33.918469,82,5737,5737,5740,4,2008-03-24,2008-03-24,2008-03-27,-1.1324,-1.715,0.3912,-4.5294,-0.2516,-0.8274,0.3866,-1.0064,11.475,10.9,0.3862,45.9,-1.491,-0.275
523,Sea Point,SACTN,18.382165,-33.918469,83,5775,5777,5781,7,2008-05-01,2008-05-03,2008-05-07,-2.0379,-2.791,0.6645,-14.2655,-1.2115,-1.9581,0.6566,-8.4806,10.8714,10.1,0.6945,76.1,-0.6843,-0.36
524,Sea Point,SACTN,18.382165,-33.918469,84,5951,5953,5955,5,2008-10-24,2008-10-26,2008-10-28,-2.8942,-3.7531,0.6967,-14.4709,-1.7394,-2.5984,0.6978,-8.6968,9.76,8.9,0.6986,48.8,-0.9812,-1.2157
525,Sea Point,SACTN,18.382165,-33.918469,85,5969,5972,5973,5,2008-11-11,2008-11-14,2008-11-15,-2.269,-2.4675,0.1583,-11.3452,-1.0984,-1.3032,0.1582,-5.4919,10.4,10.2,0.1581,52,-0.3411,-0.1342
526,Sea Point,SACTN,18.382165,-33.918469,86,5993,5993,5995,3,2008-12-05,2008-12-05,2008-12-07,-2.1828,-2.6565,0.5304,-6.5484,-0.9743,-1.4254,0.5082,-2.923,10.6,10.1,0.5568,31.8,-3.1206,-0.793
527,Sea Point,SACTN,18.382165,-33.918469,87,6037,6037,6039,3,2009-01-18,2009-01-18,2009-01-20,-2.325,-2.9919,0.5776,-6.975,-1.1753,-1.8452,0.5802,-3.5258,10.6667,10,0.5774,32,-3.0959,-0.598
528,Sea Point,SACTN,18.382165,-33.918469,88,6061,6066,6067,7,2009-02-11,2009-02-16,2009-02-17,-2.9062,-3.4763,0.3343,-20.3432,-1.6311,-2.2065,0.3395,-11.4178,10.3429,9.8,0.3101,72.4,-0.3414,-0.7942
529,Sea Point,SACTN,18.382165,-33.918469,89,6095,6097,6101,7,2009-03-17,2009-03-19,2009-03-23,-1.7309,-2.6894,1.0586,-12.1163,-0.8182,-1.7694,1.0504,-5.7275,10.9429,10,1.0422,76.6,-1.0168,-0.3266
530,Sea Point,SACTN,18.382165,-33.918469,90,6401,6408,6409,9,2010-01-17,2010-01-24,2010-01-25,-2.2458,-3.0429,0.7458,-20.2123,-1.0934,-1.8871,0.7464,-9.8404,10.7667,10,0.7399,96.9,-0.1458,-1.4202
531,Sea Point,SACTN,18.382165,-33.918469,91,6487,6492,6507,21,2010-04-13,2010-04-18,2010-05-03,-1.7527,-3.0634,0.5948,-36.806,-0.9254,-2.2339,0.5938,-19.434,11.0429,9.7,0.6087,231.9,-0.3234,-0.1138
532,Sea Point,SACTN,18.382165,-33.918469,92,6615,6616,6618,4,2010-08-19,2010-08-20,2010-08-22,-2.2639,-2.807,0.5343,-9.0558,-1.5633,-2.1048,0.5316,-6.2532,11.15,10.6,0.5508,44.6,-0.7819,-0.4659
533,Sea Point,SACTN,18.382165,-33.918469,93,6672,6674,6674,3,2010-10-15,2010-10-17,2010-10-17,-2.0189,-2.4289,0.3809,-6.0566,-0.9186,-1.3186,0.3708,-2.7559,10.7333,10.3,0.4041,32.2,-0.6364,-1.7211
534,Sea Point,SACTN,18.382165,-33.918469,94,6717,6724,6728,12,2010-11-29,2010-12-06,2010-12-10,-1.879,-3.1821,0.6655,-22.5475,-0.6559,-1.9738,0.6543,-7.8703,10.8833,9.6,0.69,130.6,-0.2493,-0.5587
535,Sea Point,SACTN,18.382165,-33.918469,95,6748,6749,6750,3,2010-12-30,2010-12-31,2011-01-01,-2.236,-3.1026,0.9049,-6.7081,-1.2873,-2.1545,0.9045,-3.8618,10.9667,10.1,0.9018,32.9,-1.7272,-1.5718
536,Sea Point,SACTN,18.382165,-33.918469,96,6771,6773,6774,4,2011-01-22,2011-01-24,2011-01-25,-2.76,-3.7429,0.7765,-11.0401,-1.6048,-2.5871,0.7775,-6.4194,10.275,9.3,0.7805,41.1,-0.7343,-1.5869
537,Sea Point,SACTN,18.382165,-33.918469,97,6797,6799,6801,5,2011-02-17,2011-02-19,2011-02-21,-1.5639,-1.8875,0.231,-7.8194,-0.3055,-0.6274,0.2258,-1.5273,11.72,11.4,0.228,58.6,-0.7631,-0.3667
538,Sea Point,SACTN,18.382165,-33.918469,98,7084,7087,7091,8,2011-12-01,2011-12-04,2011-12-08,-1.9542,-3.1359,0.832,-15.6337,-0.7242,-1.8903,0.8183,-5.7936,10.8,9.6,0.8502,86.4,-0.715,-0.2628
539,Sea Point,SACTN,18.382165,-33.918469,99,7157,7157,7159,3,2012-02-12,2012-02-12,2012-02-14,-1.5039,-2.5223,1.291,-4.5118,-0.2258,-1.2419,1.2879,-0.6774,11.7333,10.7,1.3051,35.2,1.2842,-0.2854
540,Sea Point,SACTN,18.382165,-33.918469,100,7179,7182,7182,4,2012-03-05,2012-03-08,2012-03-08,-2.4572,-3.0502,0.624,-9.8287,-1.3435,-1.9597,0.6397,-5.3742,10.525,9.9,0.6449,42.1,-0.5367,-0.623
541,Sea Point,SACTN,18.382165,-33.918469,101,7284,7285,7287,4,2012-06-18,2012-06-19,2012-06-21,-1.0267,-1.1759,0.1744,-4.107,-0.3278,-0.4774,0.1724,-1.3112,12.45,12.3,0.1732,49.8,-0.2017,-0.0984
542,Sea Point,SACTN,18.382165,-33.918469,102,7334,7335,7343,10,2012-08-07,2012-08-08,2012-08-16,-1.6188,-3.434,0.6868,-16.1876,-0.9242,-2.7613,0.6913,-9.2419,11.66,9.8,0.7011,116.6,-1.8414,-0.2509
543,Sea Point,SACTN,18.382165,-33.918469,103,7399,7410,7419,21,2012-10-11,2012-10-22,2012-10-31,-2.5973,-4.2538,1.0813,-54.5442,-1.4736,-3.1032,1.0659,-30.9452,10.1143,8.4,1.1101,212.4,-0.2922,-0.0289
544,Sea Point,SACTN,18.382165,-33.918469,104,7432,7435,7435,4,2012-11-13,2012-11-16,2012-11-16,-1.8421,-2.8654,0.7265,-7.3683,-0.675,-1.6952,0.7246,-2.7,10.825,9.8,0.7274,43.3,-0.5275,-1.9028
545,Sea Point,SACTN,18.382165,-33.918469,105,7455,7455,7460,6,2012-12-06,2012-12-06,2012-12-11,-1.9391,-2.5821,0.3558,-11.6347,-0.7832,-1.3738,0.3335,-4.6993,10.9167,10.2,0.392,65.5,-5.8256,-0.2691
546,Sea Point,SACTN,18.382165,-33.918469,106,7482,7482,7491,10,2013-01-02,2013-01-02,2013-01-11,-2.1009,-3.3926,1.0348,-21.0095,-1.102,-2.4432,1.0567,-11.0199,11.04,9.8,1.0146,110.4,-3.0955,-0.2297
547,Sea Point,SACTN,18.382165,-33.918469,107,7505,7509,7522,18,2013-01-25,2013-01-29,2013-02-11,-2.2345,-3.7037,0.8592,-40.2212,-1.0159,-2.5274,0.8518,-18.2855,10.8944,9.4,0.8495,196.1,-0.2787,-0.1659
548,Sea Point,SACTN,18.382165,-33.918469,108,7572,7573,7575,4,2013-04-02,2013-04-03,2013-04-05,-1.049,-1.3447,0.4777,-4.196,-0.2548,-0.5468,0.4863,-1.0193,11.6,11.3,0.469,46.4,-0.4763,-0.031
549,Sea Point,SACTN,18.382165,-33.918469,109,7734,7734,7738,5,2013-09-11,2013-09-11,2013-09-15,-1.2657,-1.8332,0.4572,-6.3287,-0.6725,-1.2525,0.4687,-3.3624,12.36,11.8,0.4506,61.8,-0.2989,-0.2935
550,Sea Point,SACTN,18.382165,-33.918469,110,7759,7769,7772,14,2013-10-06,2013-10-16,2013-10-19,-2.3743,-3.7517,0.7207,-33.2397,-1.3317,-2.6509,0.7222,-18.6441,10.4714,9,0.7332,146.6,-0.2342,-0.4485
551,Sea Point,SACTN,18.382165,-33.918469,111,7811,7814,7814,4,2013-11-27,2013-11-30,2013-11-30,-2.563,-2.5771,0.0116,-10.252,-1.2795,-1.2952,0.0121,-5.1178,10.1,10.1,0,40.4,-0.0796,-4.6877
552,Sea Point,SACTN,18.382165,-33.918469,112,7836,7837,7838,3,2013-12-22,2013-12-23,2013-12-24,-2.6754,-2.8095,0.1162,-8.0263,-1.6636,-1.7964,0.1156,-4.9908,10.5333,10.4,0.1155,31.6,-1.0052,-0.5964
553,Sea Point,SACTN,18.382165,-33.918469,113,8127,8128,8129,3,2014-10-09,2014-10-10,2014-10-11,-1.7404,-2.4069,0.591,-5.2212,-0.7364,-1.4025,0.5947,-2.2091,11.1667,10.5,0.5859,33.5,-1.0724,-1.1267
554,Sea Point,SACTN,18.382165,-33.918469,114,8135,8135,8137,3,2014-10-17,2014-10-17,2014-10-19,-1.8087,-2.1289,0.3795,-5.4262,-0.6869,-1.0186,0.3911,-2.0607,10.9,10.6,0.3606,32.7,-0.3772,-0.5788
555,Sea Point,SACTN,18.382165,-33.918469,115,8193,8198,8202,10,2014-12-14,2014-12-19,2014-12-23,-2.7505,-4.4665,0.9139,-27.5049,-1.7095,-3.4271,0.9087,-17.0947,10.39,8.7,0.9255,103.9,-0.5635,-0.5678
556,Sea Point,SACTN,18.382165,-33.918469,116,8264,8264,8266,3,2015-02-23,2015-02-23,2015-02-25,-2.196,-3.4478,1.0858,-6.5879,-0.9855,-2.2274,1.077,-2.9565,11.0333,9.8,1.0693,33.1,-0.3835,-1.0392
557,Sea Point,SACTN,18.382165,-33.918469,117,8303,8307,8309,7,2015-04-03,2015-04-07,2015-04-09,-2.0878,-2.6828,0.5101,-14.6145,-1.3048,-1.9065,0.5176,-9.1339,10.5857,10,0.4981,74.1,-0.5206,-0.4093
558,Sea Point,SACTN,18.382165,-33.918469,118,8321,8323,8323,3,2015-04-21,2015-04-23,2015-04-23,-2.444,-2.6814,0.3248,-7.332,-1.6134,-1.85,0.3245,-4.8403,10.3333,10.1,0.3215,31,-0.4237,0.6058
559,Sea Point,SACTN,18.382165,-33.918469,119,8413,8415,8416,4,2015-07-22,2015-07-24,2015-07-25,-3.3628,-3.7592,0.3849,-13.4513,-2.7883,-3.1839,0.3834,-11.1532,9.8,9.4,0.3916,39.2,-0.5532,-0.2698
560,Sea Point,SACTN,18.382165,-33.918469,120,8437,8442,8455,19,2015-08-15,2015-08-20,2015-09-02,-1.3804,-2.807,0.695,-26.227,-0.6981,-2.1048,0.6894,-13.2646,12.0789,10.6,0.7246,229.5,-0.1432,-0.0239
561,Sea Point,SACTN,18.382165,-33.918469,121,8470,8472,8476,7,2015-09-17,2015-09-19,2015-09-23,-2.3166,-3.9695,0.9809,-16.2164,-1.652,-3.3195,0.9926,-11.5639,11.2286,9.6,0.9639,78.6,-1.2262,-0.5348
562,Sea Point,SACTN,18.382165,-33.918469,122,8481,8484,8485,5,2015-09-28,2015-10-01,2015-10-02,-2.4729,-2.796,0.4319,-12.3644,-1.6343,-1.9372,0.4254,-8.1716,10.76,10.4,0.4506,53.8,-0.3343,-0.3679
563,Sea Point,SACTN,18.382165,-33.918469,123,8505,8506,8507,3,2015-10-22,2015-10-23,2015-10-24,-2.5513,-2.7506,0.1726,-7.6538,-1.4,-1.5984,0.1718,-4.2,10.1,9.9,0.1732,30.3,-0.9618,-0.9338
564,Sea Point,SACTN,18.382165,-33.918469,124,8517,8517,8522,6,2015-11-03,2015-11-03,2015-11-08,-2.3986,-2.9836,0.5573,-14.3919,-1.2231,-1.8177,0.5615,-7.3386,10.2833,9.7,0.5565,61.7,0.5999,-0.4371
565,Sea Point,SACTN,18.382165,-33.918469,125,8552,8554,8554,3,2015-12-08,2015-12-10,2015-12-10,-2.4693,-2.5013,0.0316,-7.4078,-1.3243,-1.3754,0.0508,-3.973,10.4,10.4,0,31.2,-0.0309,-4.4663
566,Sea Point,SACTN,18.382165,-33.918469,126,8582,8585,8592,11,2016-01-07,2016-01-10,2016-01-17,-2.1402,-3.4868,0.8601,-23.5425,-1.0526,-2.4355,0.8697,-11.5791,10.9182,9.6,0.8565,120.1,-1.1824,-0.2857
567,Sea Point,SACTN,18.382165,-33.918469,127,8642,8644,8644,3,2016-03-07,2016-03-09,2016-03-09,-2.7501,-3.2272,0.6789,-8.2503,-1.6608,-2.1565,0.6952,-4.9823,10.2,9.7,0.7,30.6,-0.9776,-0.2234
568,Sea Point,SACTN,18.382165,-33.918469,128,8736,8739,8741,6,2016-06-09,2016-06-12,2016-06-14,-1.4683,-2.9695,1.4363,-8.8097,-0.7774,-2.2758,1.4346,-4.6644,12,10.5,1.4353,72,-0.5449,-0.6
569,Sea Point,SACTN,18.382165,-33.918469,129,8828,8830,8830,3,2016-09-09,2016-09-11,2016-09-11,-0.8339,-1.8332,0.9996,-2.5016,-0.2498,-1.2525,1.0033,-0.7494,12.8,11.8,1,38.4,-0.8,-1.2025
